Read_ID,Length,GC_Content,Average_Quality
SRR390728.551,36,72.22222222222221,23.11111111111111
SRR390728.552,36,25.0,24.88888888888889
SRR390728.553,36,25.0,24.5
SRR390728.554,36,66.66666666666666,24.27777777777778
SRR390728.555,36,61.111111111111114,24.61111111111111
SRR390728.556,36,58.333333333333336,24.166666666666668
SRR390728.557,36,22.22222222222222,23.38888888888889
SRR390728.558,36,55.55555555555556,24.416666666666668
SRR390728.559,36,50.0,23.555555555555557
SRR390728.560,36,55.55555555555556,21.444444444444443
SRR390728.561,36,52.77777777777778,24.77777777777778
SRR390728.562,36,61.111111111111114,24.86111111111111
SRR390728.563,36,38.88888888888889,24.194444444444443
SRR390728.564,36,63.888888888888886,24.47222222222222
SRR390728.565,36,27.77777777777778,24.88888888888889
SRR390728.566,36,55.55555555555556,23.416666666666668
SRR390728.567,36,61.111111111111114,19.63888888888889
SRR390728.568,36,55.55555555555556,24.666666666666668
SRR390728.569,36,58.333333333333336,24.694444444444443
SRR390728.570,36,22.22222222222222,24.444444444444443
SRR390728.571,36,16.666666666666664,24.88888888888889
SRR390728.572,36,63.888888888888886,24.305555555555557
SRR390728.573,36,22.22222222222222,24.916666666666668
SRR390728.574,36,47.22222222222222,24.694444444444443
SRR390728.575,36,41.66666666666667,22.0
SRR390728.576,36,44.44444444444444,23.97222222222222
SRR390728.577,36,55.55555555555556,20.75
SRR390728.578,36,47.22222222222222,24.86111111111111
SRR390728.579,36,44.44444444444444,24.694444444444443
SRR390728.580,36,44.44444444444444,24.77777777777778
SRR390728.581,36,44.44444444444444,23.72222222222222
SRR390728.582,36,38.88888888888889,24.416666666666668
SRR390728.583,36,91.66666666666666,21.305555555555557
SRR390728.584,36,50.0,24.805555555555557
SRR390728.585,36,55.55555555555556,24.75
SRR390728.586,36,55.55555555555556,24.333333333333332
SRR390728.587,36,58.333333333333336,23.75
SRR390728.588,36,77.77777777777779,23.25
SRR390728.589,36,58.333333333333336,24.27777777777778
SRR390728.590,36,50.0,23.055555555555557
SRR390728.591,36,72.22222222222221,24.36111111111111
SRR390728.592,36,58.333333333333336,22.25
SRR390728.593,36,55.55555555555556,24.305555555555557
SRR390728.594,36,47.22222222222222,21.055555555555557
SRR390728.595,36,41.66666666666667,24.47222222222222
SRR390728.596,36,41.66666666666667,24.694444444444443
SRR390728.597,36,58.333333333333336,24.194444444444443
SRR390728.598,36,50.0,24.63888888888889
SRR390728.599,36,47.22222222222222,24.75
SRR390728.600,36,58.333333333333336,20.75
SRR390728.601,36,75.0,24.11111111111111
SRR390728.602,36,86.11111111111111,24.305555555555557
SRR390728.603,36,63.888888888888886,24.77777777777778
SRR390728.604,36,75.0,22.75
SRR390728.605,36,88.88888888888889,23.61111111111111
SRR390728.606,36,50.0,24.5
SRR390728.607,36,30.555555555555557,21.0
SRR390728.608,36,30.555555555555557,22.27777777777778
SRR390728.609,36,50.0,24.52777777777778
SRR390728.610,36,13.88888888888889,24.86111111111111
SRR390728.611,36,30.555555555555557,24.88888888888889
SRR390728.612,36,30.555555555555557,24.61111111111111
SRR390728.613,36,27.77777777777778,24.75
SRR390728.614,36,27.77777777777778,13.944444444444445
SRR390728.615,36,30.555555555555557,24.86111111111111
SRR390728.616,36,58.333333333333336,22.694444444444443
SRR390728.617,36,58.333333333333336,24.52777777777778
SRR390728.618,36,61.111111111111114,24.13888888888889
SRR390728.619,36,52.77777777777778,24.833333333333332
SRR390728.620,36,44.44444444444444,23.86111111111111
SRR390728.621,36,30.555555555555557,23.52777777777778
SRR390728.622,36,44.44444444444444,24.52777777777778
SRR390728.623,36,63.888888888888886,23.555555555555557
SRR390728.624,36,41.66666666666667,24.13888888888889
SRR390728.625,36,36.11111111111111,22.97222222222222
SRR390728.626,36,58.333333333333336,24.805555555555557
SRR390728.627,36,41.66666666666667,23.38888888888889
SRR390728.628,36,58.333333333333336,23.194444444444443
SRR390728.629,36,58.333333333333336,23.305555555555557
SRR390728.630,36,72.22222222222221,24.444444444444443
SRR390728.631,36,66.66666666666666,24.47222222222222
SRR390728.632,36,63.888888888888886,19.416666666666668
SRR390728.633,36,72.22222222222221,24.88888888888889
SRR390728.634,36,69.44444444444444,22.77777777777778
SRR390728.635,36,69.44444444444444,22.0
SRR390728.636,36,63.888888888888886,24.38888888888889
SRR390728.637,36,27.77777777777778,24.694444444444443
SRR390728.638,36,47.22222222222222,24.805555555555557
SRR390728.639,36,50.0,24.63888888888889
SRR390728.640,36,58.333333333333336,24.25
SRR390728.641,36,52.77777777777778,23.97222222222222
SRR390728.642,36,61.111111111111114,24.805555555555557
SRR390728.643,36,61.111111111111114,24.444444444444443
SRR390728.644,36,55.55555555555556,24.583333333333332
SRR390728.645,36,44.44444444444444,24.666666666666668
SRR390728.646,36,38.88888888888889,21.13888888888889
SRR390728.647,36,55.55555555555556,23.555555555555557
SRR390728.648,36,58.333333333333336,24.86111111111111
SRR390728.649,36,52.77777777777778,24.805555555555557
SRR390728.650,36,50.0,24.583333333333332
SRR390728.651,36,52.77777777777778,24.52777777777778
SRR390728.652,36,61.111111111111114,24.52777777777778
SRR390728.653,36,50.0,24.583333333333332
SRR390728.654,36,47.22222222222222,22.75
SRR390728.655,36,58.333333333333336,23.833333333333332
SRR390728.656,36,58.333333333333336,24.77777777777778
SRR390728.657,36,61.111111111111114,21.694444444444443
SRR390728.658,36,58.333333333333336,24.666666666666668
SRR390728.659,36,58.333333333333336,23.13888888888889
SRR390728.660,36,55.55555555555556,24.916666666666668
SRR390728.661,36,63.888888888888886,22.694444444444443
SRR390728.662,36,41.66666666666667,23.75
SRR390728.663,36,58.333333333333336,24.13888888888889
SRR390728.664,36,33.33333333333333,24.11111111111111
SRR390728.665,36,58.333333333333336,24.77777777777778
SRR390728.666,36,61.111111111111114,19.333333333333332
SRR390728.667,36,36.11111111111111,23.944444444444443
SRR390728.668,36,36.11111111111111,24.86111111111111
SRR390728.669,36,58.333333333333336,23.75
SRR390728.670,36,41.66666666666667,24.75
SRR390728.671,36,27.77777777777778,24.833333333333332
SRR390728.672,36,61.111111111111114,24.11111111111111
SRR390728.673,36,58.333333333333336,24.63888888888889
SRR390728.674,36,44.44444444444444,22.944444444444443
SRR390728.675,36,61.111111111111114,20.305555555555557
SRR390728.676,36,36.11111111111111,23.5
SRR390728.677,36,55.55555555555556,24.583333333333332
SRR390728.678,36,38.88888888888889,24.5
SRR390728.679,36,44.44444444444444,24.72222222222222
SRR390728.680,36,61.111111111111114,24.61111111111111
SRR390728.681,36,36.11111111111111,23.305555555555557
SRR390728.682,36,38.88888888888889,24.694444444444443
SRR390728.683,36,41.66666666666667,24.555555555555557
SRR390728.684,36,41.66666666666667,24.36111111111111
SRR390728.685,36,47.22222222222222,24.38888888888889
SRR390728.686,36,69.44444444444444,22.833333333333332
SRR390728.687,36,80.55555555555556,23.194444444444443
SRR390728.688,36,52.77777777777778,24.305555555555557
SRR390728.689,36,27.77777777777778,24.666666666666668
SRR390728.690,36,63.888888888888886,23.333333333333332
SRR390728.691,36,52.77777777777778,22.694444444444443
SRR390728.692,36,66.66666666666666,22.805555555555557
SRR390728.693,36,66.66666666666666,22.805555555555557
SRR390728.694,36,69.44444444444444,21.97222222222222
SRR390728.695,36,61.111111111111114,24.86111111111111
SRR390728.696,36,72.22222222222221,23.27777777777778
SRR390728.697,36,55.55555555555556,24.27777777777778
SRR390728.698,36,55.55555555555556,23.97222222222222
SRR390728.699,36,63.888888888888886,24.13888888888889
SRR390728.700,36,63.888888888888886,24.444444444444443
SRR390728.701,36,61.111111111111114,24.02777777777778
SRR390728.702,36,55.55555555555556,24.61111111111111
SRR390728.703,36,66.66666666666666,24.27777777777778
SRR390728.704,36,58.333333333333336,23.583333333333332
SRR390728.705,36,33.33333333333333,23.75
SRR390728.706,36,63.888888888888886,24.75
SRR390728.707,36,55.55555555555556,24.694444444444443
SRR390728.708,36,55.55555555555556,24.77777777777778
SRR390728.709,36,33.33333333333333,24.86111111111111
SRR390728.710,36,47.22222222222222,23.055555555555557
SRR390728.711,36,63.888888888888886,22.944444444444443
SRR390728.712,36,38.88888888888889,24.194444444444443
SRR390728.713,36,52.77777777777778,24.86111111111111
SRR390728.714,36,38.88888888888889,24.27777777777778
SRR390728.715,36,41.66666666666667,23.25
SRR390728.716,36,38.88888888888889,24.63888888888889
SRR390728.717,36,33.33333333333333,19.916666666666668
SRR390728.718,36,33.33333333333333,24.055555555555557
SRR390728.719,36,38.88888888888889,23.97222222222222
SRR390728.720,36,36.11111111111111,24.694444444444443
SRR390728.721,36,38.88888888888889,24.916666666666668
SRR390728.722,36,30.555555555555557,24.833333333333332
SRR390728.723,36,33.33333333333333,24.38888888888889
SRR390728.724,36,16.666666666666664,24.86111111111111
SRR390728.725,36,50.0,24.63888888888889
SRR390728.726,36,36.11111111111111,24.833333333333332
SRR390728.727,36,41.66666666666667,23.333333333333332
SRR390728.728,36,47.22222222222222,24.944444444444443
SRR390728.729,36,33.33333333333333,24.88888888888889
SRR390728.730,36,38.88888888888889,24.86111111111111
SRR390728.731,36,38.88888888888889,24.083333333333332
SRR390728.732,36,36.11111111111111,23.36111111111111
SRR390728.733,36,41.66666666666667,24.47222222222222
SRR390728.734,36,50.0,23.27777777777778
SRR390728.735,36,30.555555555555557,23.77777777777778
SRR390728.736,36,33.33333333333333,24.583333333333332
SRR390728.737,36,44.44444444444444,21.52777777777778
SRR390728.738,36,52.77777777777778,24.805555555555557
SRR390728.739,36,63.888888888888886,24.47222222222222
SRR390728.740,36,50.0,23.166666666666668
SRR390728.741,36,47.22222222222222,24.666666666666668
SRR390728.742,36,44.44444444444444,24.75
SRR390728.743,36,47.22222222222222,24.86111111111111
SRR390728.744,36,44.44444444444444,24.02777777777778
SRR390728.745,36,41.66666666666667,24.88888888888889
SRR390728.746,36,55.55555555555556,22.47222222222222
SRR390728.747,36,52.77777777777778,24.38888888888889
SRR390728.748,36,33.33333333333333,24.444444444444443
SRR390728.749,36,47.22222222222222,24.583333333333332
SRR390728.750,36,50.0,24.61111111111111
SRR390728.751,36,36.11111111111111,24.444444444444443
SRR390728.752,36,52.77777777777778,24.305555555555557
SRR390728.753,36,41.66666666666667,24.583333333333332
SRR390728.754,36,55.55555555555556,20.52777777777778
SRR390728.755,36,55.55555555555556,22.166666666666668
SRR390728.756,36,58.333333333333336,23.47222222222222
SRR390728.757,36,50.0,22.52777777777778
SRR390728.758,36,58.333333333333336,23.27777777777778
SRR390728.759,36,52.77777777777778,23.72222222222222
SRR390728.760,36,61.111111111111114,24.805555555555557
SRR390728.761,36,61.111111111111114,24.833333333333332
SRR390728.762,36,33.33333333333333,23.305555555555557
SRR390728.763,36,44.44444444444444,23.02777777777778
SRR390728.764,36,47.22222222222222,24.63888888888889
SRR390728.765,36,61.111111111111114,23.61111111111111
SRR390728.766,36,61.111111111111114,24.833333333333332
SRR390728.767,36,33.33333333333333,24.833333333333332
SRR390728.768,36,47.22222222222222,24.694444444444443
SRR390728.769,36,33.33333333333333,22.694444444444443
SRR390728.770,36,55.55555555555556,24.194444444444443
SRR390728.771,36,61.111111111111114,23.25
SRR390728.772,36,25.0,24.72222222222222
SRR390728.773,36,36.11111111111111,24.88888888888889
SRR390728.774,36,50.0,21.166666666666668
SRR390728.775,36,50.0,24.02777777777778
SRR390728.776,36,47.22222222222222,24.61111111111111
SRR390728.777,36,41.66666666666667,21.083333333333332
SRR390728.778,36,47.22222222222222,23.38888888888889
SRR390728.779,36,52.77777777777778,24.0
SRR390728.780,36,36.11111111111111,24.805555555555557
SRR390728.781,36,38.88888888888889,23.555555555555557
SRR390728.782,36,36.11111111111111,23.916666666666668
SRR390728.783,36,27.77777777777778,24.944444444444443
SRR390728.784,36,33.33333333333333,23.944444444444443
SRR390728.785,36,36.11111111111111,24.72222222222222
SRR390728.786,36,22.22222222222222,24.416666666666668
SRR390728.787,36,30.555555555555557,23.944444444444443
SRR390728.788,36,33.33333333333333,21.38888888888889
SRR390728.789,36,30.555555555555557,24.36111111111111
SRR390728.790,36,50.0,22.36111111111111
SRR390728.791,36,30.555555555555557,24.833333333333332
SRR390728.792,36,61.111111111111114,23.63888888888889
SRR390728.793,36,27.77777777777778,24.02777777777778
SRR390728.794,36,36.11111111111111,23.555555555555557
SRR390728.795,36,33.33333333333333,24.833333333333332
SRR390728.796,36,41.66666666666667,24.38888888888889
SRR390728.797,36,38.88888888888889,23.694444444444443
SRR390728.798,36,47.22222222222222,23.805555555555557
SRR390728.799,36,41.66666666666667,23.77777777777778
SRR390728.800,36,61.111111111111114,24.88888888888889
SRR390728.801,36,44.44444444444444,23.416666666666668
SRR390728.802,36,44.44444444444444,24.75
SRR390728.803,36,55.55555555555556,24.72222222222222
SRR390728.804,36,55.55555555555556,24.61111111111111
SRR390728.805,36,38.88888888888889,23.083333333333332
SRR390728.806,36,41.66666666666667,23.305555555555557
SRR390728.807,36,63.888888888888886,23.805555555555557
SRR390728.808,36,27.77777777777778,23.916666666666668
SRR390728.809,36,30.555555555555557,24.166666666666668
SRR390728.810,36,50.0,24.666666666666668
SRR390728.811,36,52.77777777777778,24.86111111111111
SRR390728.812,36,52.77777777777778,24.25
SRR390728.813,36,30.555555555555557,23.916666666666668
SRR390728.814,36,63.888888888888886,24.5
SRR390728.815,36,30.555555555555557,23.97222222222222
SRR390728.816,36,58.333333333333336,23.055555555555557
SRR390728.817,36,50.0,22.833333333333332
SRR390728.818,36,55.55555555555556,24.75
SRR390728.819,36,61.111111111111114,24.75
SRR390728.820,36,55.55555555555556,24.416666666666668
SRR390728.821,36,61.111111111111114,23.36111111111111
SRR390728.822,36,55.55555555555556,24.805555555555557
SRR390728.823,36,63.888888888888886,24.583333333333332
SRR390728.824,36,66.66666666666666,20.47222222222222
SRR390728.825,36,50.0,24.86111111111111
SRR390728.826,36,55.55555555555556,24.333333333333332
SRR390728.827,36,33.33333333333333,18.916666666666668
SRR390728.828,36,63.888888888888886,24.416666666666668
SRR390728.829,36,61.111111111111114,24.61111111111111
SRR390728.830,36,52.77777777777778,24.52777777777778
SRR390728.831,36,52.77777777777778,22.13888888888889
SRR390728.832,36,66.66666666666666,22.38888888888889
SRR390728.833,36,66.66666666666666,24.333333333333332
SRR390728.834,36,50.0,24.02777777777778
SRR390728.835,36,33.33333333333333,24.333333333333332
SRR390728.836,36,58.333333333333336,24.36111111111111
SRR390728.837,36,55.55555555555556,24.416666666666668
SRR390728.838,36,44.44444444444444,24.555555555555557
SRR390728.839,36,50.0,23.61111111111111
SRR390728.840,36,33.33333333333333,24.77777777777778
SRR390728.841,36,50.0,24.88888888888889
SRR390728.842,36,69.44444444444444,24.38888888888889
SRR390728.843,36,55.55555555555556,23.25
SRR390728.844,36,50.0,24.694444444444443
SRR390728.845,36,61.111111111111114,21.97222222222222
SRR390728.846,36,50.0,24.97222222222222
SRR390728.847,36,50.0,24.694444444444443
SRR390728.848,36,47.22222222222222,24.25
SRR390728.849,36,33.33333333333333,24.11111111111111
SRR390728.850,36,44.44444444444444,24.86111111111111
SRR390728.851,36,58.333333333333336,23.5
SRR390728.852,36,44.44444444444444,23.194444444444443
SRR390728.853,36,52.77777777777778,23.333333333333332
SRR390728.854,36,58.333333333333336,23.86111111111111
SRR390728.855,36,66.66666666666666,24.27777777777778
SRR390728.856,36,69.44444444444444,24.0
SRR390728.857,36,66.66666666666666,24.694444444444443
SRR390728.858,36,52.77777777777778,23.083333333333332
SRR390728.859,36,63.888888888888886,24.194444444444443
SRR390728.860,36,52.77777777777778,24.833333333333332
SRR390728.861,36,55.55555555555556,24.5
SRR390728.862,36,61.111111111111114,21.805555555555557
SRR390728.863,36,55.55555555555556,24.416666666666668
SRR390728.864,36,61.111111111111114,24.02777777777778
SRR390728.865,36,36.11111111111111,24.72222222222222
SRR390728.866,36,38.88888888888889,24.5
SRR390728.867,36,50.0,24.22222222222222
SRR390728.868,36,44.44444444444444,21.11111111111111
SRR390728.869,36,44.44444444444444,22.88888888888889
SRR390728.870,36,58.333333333333336,24.86111111111111
SRR390728.871,36,63.888888888888886,24.416666666666668
SRR390728.872,36,66.66666666666666,23.416666666666668
SRR390728.873,36,63.888888888888886,22.0
SRR390728.874,36,38.88888888888889,24.833333333333332
SRR390728.875,36,44.44444444444444,23.25
SRR390728.876,36,47.22222222222222,23.86111111111111
SRR390728.877,36,61.111111111111114,21.77777777777778
SRR390728.878,36,27.77777777777778,23.833333333333332
SRR390728.879,36,80.55555555555556,20.25
SRR390728.880,36,33.33333333333333,24.86111111111111
SRR390728.881,36,33.33333333333333,23.36111111111111
SRR390728.882,36,55.55555555555556,24.694444444444443
SRR390728.883,36,55.55555555555556,24.555555555555557
SRR390728.884,36,47.22222222222222,23.333333333333332
SRR390728.885,36,47.22222222222222,23.166666666666668
SRR390728.886,36,47.22222222222222,21.916666666666668
SRR390728.887,36,52.77777777777778,24.77777777777778
SRR390728.888,36,75.0,21.166666666666668
SRR390728.889,36,75.0,24.63888888888889
SRR390728.890,36,27.77777777777778,24.944444444444443
SRR390728.891,36,30.555555555555557,24.833333333333332
SRR390728.892,36,30.555555555555557,24.833333333333332
SRR390728.893,36,25.0,24.833333333333332
SRR390728.894,36,61.111111111111114,23.916666666666668
SRR390728.895,36,55.55555555555556,24.666666666666668
SRR390728.896,36,52.77777777777778,23.0
SRR390728.897,36,47.22222222222222,24.75
SRR390728.898,36,61.111111111111114,21.72222222222222
SRR390728.899,36,66.66666666666666,20.27777777777778
SRR390728.900,36,27.77777777777778,24.916666666666668
SRR390728.901,36,38.88888888888889,24.86111111111111
SRR390728.902,36,38.88888888888889,22.77777777777778
SRR390728.903,36,63.888888888888886,24.833333333333332
SRR390728.904,36,66.66666666666666,23.194444444444443
SRR390728.905,36,25.0,17.305555555555557
SRR390728.906,36,72.22222222222221,23.5
SRR390728.907,36,41.66666666666667,24.13888888888889
SRR390728.908,36,50.0,21.833333333333332
SRR390728.909,36,52.77777777777778,22.86111111111111
SRR390728.910,36,52.77777777777778,24.88888888888889
SRR390728.911,36,61.111111111111114,23.63888888888889
SRR390728.912,36,61.111111111111114,24.63888888888889
SRR390728.913,36,61.111111111111114,23.166666666666668
SRR390728.914,36,52.77777777777778,22.22222222222222
SRR390728.915,36,50.0,24.805555555555557
SRR390728.916,36,61.111111111111114,20.72222222222222
SRR390728.917,36,55.55555555555556,24.805555555555557
SRR390728.918,36,55.55555555555556,24.805555555555557
SRR390728.919,36,55.55555555555556,22.97222222222222
SRR390728.920,36,58.333333333333336,22.77777777777778
SRR390728.921,36,55.55555555555556,22.166666666666668
SRR390728.922,36,38.88888888888889,24.555555555555557
SRR390728.923,36,11.11111111111111,24.944444444444443
SRR390728.924,36,41.66666666666667,24.47222222222222
SRR390728.925,36,36.11111111111111,24.52777777777778
SRR390728.926,36,30.555555555555557,24.72222222222222
SRR390728.927,36,30.555555555555557,24.0
SRR390728.928,36,50.0,23.97222222222222
SRR390728.929,36,44.44444444444444,23.944444444444443
SRR390728.930,36,33.33333333333333,24.36111111111111
SRR390728.931,36,47.22222222222222,24.72222222222222
SRR390728.932,36,50.0,22.75
SRR390728.933,36,27.77777777777778,24.666666666666668
SRR390728.934,36,25.0,20.944444444444443
SRR390728.935,36,30.555555555555557,24.75
SRR390728.936,36,52.77777777777778,24.666666666666668
SRR390728.937,36,38.88888888888889,24.88888888888889
SRR390728.938,36,47.22222222222222,24.61111111111111
SRR390728.939,36,50.0,22.13888888888889
SRR390728.940,36,41.66666666666667,23.13888888888889
SRR390728.941,36,55.55555555555556,21.38888888888889
SRR390728.942,36,58.333333333333336,24.47222222222222
SRR390728.943,36,50.0,24.333333333333332
SRR390728.944,36,47.22222222222222,24.88888888888889
SRR390728.945,36,50.0,24.805555555555557
SRR390728.946,36,41.66666666666667,22.166666666666668
SRR390728.947,36,61.111111111111114,24.694444444444443
SRR390728.948,36,19.444444444444446,24.416666666666668
SRR390728.949,36,41.66666666666667,23.583333333333332
SRR390728.950,36,55.55555555555556,24.083333333333332
SRR390728.951,36,50.0,21.805555555555557
SRR390728.952,36,50.0,24.194444444444443
SRR390728.953,36,52.77777777777778,24.63888888888889
SRR390728.954,36,44.44444444444444,24.22222222222222
SRR390728.955,36,41.66666666666667,22.86111111111111
SRR390728.956,36,41.66666666666667,24.38888888888889
SRR390728.957,36,58.333333333333336,24.61111111111111
SRR390728.958,36,58.333333333333336,24.916666666666668
SRR390728.959,36,38.88888888888889,23.583333333333332
SRR390728.960,36,55.55555555555556,24.055555555555557
SRR390728.961,36,63.888888888888886,24.02777777777778
SRR390728.962,36,41.66666666666667,24.63888888888889
SRR390728.963,36,41.66666666666667,24.72222222222222
SRR390728.964,36,52.77777777777778,21.666666666666668
SRR390728.965,36,47.22222222222222,22.416666666666668
SRR390728.966,36,50.0,22.666666666666668
SRR390728.967,36,47.22222222222222,24.166666666666668
SRR390728.968,36,38.88888888888889,23.22222222222222
SRR390728.969,36,36.11111111111111,24.333333333333332
SRR390728.970,36,33.33333333333333,23.555555555555557
SRR390728.971,36,41.66666666666667,24.61111111111111
SRR390728.972,36,47.22222222222222,24.72222222222222
SRR390728.973,36,36.11111111111111,24.944444444444443
SRR390728.974,36,33.33333333333333,23.055555555555557
SRR390728.975,36,41.66666666666667,24.916666666666668
SRR390728.976,36,47.22222222222222,24.944444444444443
SRR390728.977,36,30.555555555555557,24.47222222222222
SRR390728.978,36,33.33333333333333,24.77777777777778
SRR390728.979,36,36.11111111111111,21.61111111111111
SRR390728.980,36,38.88888888888889,23.166666666666668
SRR390728.981,36,25.0,22.166666666666668
SRR390728.982,36,38.88888888888889,24.833333333333332
SRR390728.983,36,61.111111111111114,23.916666666666668
SRR390728.984,36,58.333333333333336,24.22222222222222
SRR390728.985,36,30.555555555555557,24.77777777777778
SRR390728.986,36,30.555555555555557,24.75
SRR390728.987,36,25.0,24.52777777777778
SRR390728.988,36,47.22222222222222,24.77777777777778
SRR390728.989,36,44.44444444444444,21.22222222222222
SRR390728.990,36,61.111111111111114,24.805555555555557
SRR390728.991,36,41.66666666666667,24.694444444444443
SRR390728.992,36,38.88888888888889,24.333333333333332
SRR390728.993,36,47.22222222222222,23.88888888888889
SRR390728.994,36,52.77777777777778,24.694444444444443
SRR390728.995,36,61.111111111111114,20.27777777777778
SRR390728.996,36,52.77777777777778,24.77777777777778
SRR390728.997,36,33.33333333333333,24.083333333333332
SRR390728.998,36,58.333333333333336,24.305555555555557
SRR390728.999,36,61.111111111111114,24.694444444444443
SRR390728.1000,36,52.77777777777778,24.88888888888889
